sS,sM,phi,rho,pdoug,sigma,mean_MNPV,sd,q1,q9,sS_DO,sS_GR,sM_DO,sM_GR,pset
117.4005256794313,33.25286038898563,15.316493300748371,0.05057948639798919,18,0.75,0.45896351270497365,0.03970091486988379,0.38142949223549605,0.5364361067956874,NA,NA,NA,NA,17
117.4005256794313,33.25286038898563,15.316493300748371,0.05057948639798919,18,0.05,0.43314315736983505,0.015112521868305006,0.4042757249057834,0.4644975951125373,NA,NA,NA,NA,17
117.4005256794313,33.25286038898563,15.316493300748371,0.05057948639798919,18,0.5,0.47777730776584537,0.03463695741912548,0.41665093534928266,0.5529610853807656,NA,NA,NA,NA,17
117.4005256794313,33.25286038898563,15.316493300748371,0.05057948639798919,18,0,0.43305462136413075,0.015629157658278048,0.4016749965182329,0.46314182610781085,NA,NA,NA,NA,17
117.4005256794313,33.25286038898563,15.316493300748371,0.05057948639798919,18,0.25,0.4694334027124098,0.04076380507669373,0.4139083583790741,0.5782013378248079,NA,NA,NA,NA,17
117.4005256794313,78.70404730495457,15.316493300748371,0.05057948639798919,18,0,0.526750212355542,0.03929248374903612,0.4812785254341472,0.6327738387742006,NA,NA,NA,NA,3
117.4005256794313,78.70404730495457,15.316493300748371,0.05057948639798919,18,0.05,0.5352395626459123,0.0478028904617127,0.47877824635043986,0.6630300460818305,NA,NA,NA,NA,3
117.4005256794313,78.70404730495457,15.316493300748371,0.05057948639798919,18,0.5,0.5272689930594041,0.037722410342698236,0.4535883101372481,0.6049061151013503,NA,NA,NA,NA,3
117.4005256794313,78.70404730495457,15.316493300748371,0.05057948639798919,18,0.75,0.5057846532647784,0.04693708055537584,0.39082326430864445,0.5847963037486285,NA,NA,NA,NA,3
117.4005256794313,78.70404730495457,15.316493300748371,0.05057948639798919,18,0.25,0.5521465901326176,0.046145678038243106,0.4842890412446487,0.657813983987372,NA,NA,NA,NA,3
12.519161703196286,10.915926723704056,30.212620448795917,0.05074899440144033,18,0.05,0.4915403428682968,0.056134831061291336,0.36794624998600933,0.6146658416099015,NA,NA,NA,NA,2
12.519161703196286,10.915926723704056,30.212620448795917,0.05074899440144033,18,0.75,0.4849804589497085,0.09185963865378408,0.3175881988157492,0.6940627311623411,NA,NA,NA,NA,2
12.519161703196286,10.915926723704056,30.212620448795917,0.05074899440144033,18,0.25,0.49220899946068014,0.06330236048514555,0.350674741453546,0.6321456907118612,NA,NA,NA,NA,2
12.519161703196286,10.915926723704056,30.212620448795917,0.05074899440144033,18,0.5,0.48792853831134314,0.0744781500735555,0.33246412888904076,0.6537431599612892,NA,NA,NA,NA,2
12.519161703196286,10.915926723704056,30.212620448795917,0.05074899440144033,18,0,0.493675983784957,0.056116266725805504,0.37019922820764717,0.6128951962399034,NA,NA,NA,NA,2
122.7975976840149,124.407892423586,26.112446079236623,0.05067764248168376,18,0.05,0.514411349455981,0.047381793601375614,0.3985834885833372,0.5976954966098696,NA,NA,NA,NA,22
122.7975976840149,124.407892423586,26.112446079236623,0.05067764248168376,18,0.75,0.5039360774617082,0.08117526198983258,0.3472865102537995,0.6862121147982986,NA,NA,NA,NA,22
122.7975976840149,124.407892423586,26.112446079236623,0.05067764248168376,18,0.5,0.506145363701615,0.06606658868901495,0.3683981403364884,0.6463013781028483,NA,NA,NA,NA,22
122.7975976840149,124.407892423586,26.112446079236623,0.05067764248168376,18,0,0.5164621110112382,0.046578886983643666,0.4139139569963015,0.6116903019549705,NA,NA,NA,NA,22
122.7975976840149,124.407892423586,26.112446079236623,0.05067764248168376,18,0.25,0.5114282258254752,0.053437223163621234,0.3940963257836017,0.6170924384481346,NA,NA,NA,NA,22
122.7975976840149,124.407892423586,26.112446079236623,0.05097476652469653,18,0,0.515952018104701,0.04765275781411913,0.40410425407601813,0.6076316696592099,NA,NA,NA,NA,28
122.7975976840149,124.407892423586,26.112446079236623,0.05097476652469653,18,0.75,0.5067640636787856,0.07950169246559875,0.3442191531022482,0.6796353102337078,NA,NA,NA,NA,28
122.7975976840149,124.407892423586,26.112446079236623,0.05097476652469653,18,0.25,0.5101932815157302,0.05460979148345697,0.3835312257949047,0.6191410862838255,NA,NA,NA,NA,28
122.7975976840149,124.407892423586,26.112446079236623,0.05097476652469653,18,0.05,0.5136151444187653,0.0470936565058944,0.4000830267301822,0.5989851845410479,NA,NA,NA,NA,28
122.7975976840149,124.407892423586,26.112446079236623,0.05097476652469653,18,0.5,0.5089222061767459,0.0654772227080158,0.3674294279790256,0.6428133965249146,NA,NA,NA,NA,28
122.7975976840149,124.407892423586,26.112446079236623,0.07499979294873736,18,0,0.538400355782832,0.03453452367896279,0.4742266736075407,0.6126645898725384,NA,NA,NA,NA,1
122.7975976840149,124.407892423586,26.112446079236623,0.07499979294873736,18,0.75,0.5276012638948006,0.0583914433975029,0.4039604944841597,0.6533484204018565,NA,NA,NA,NA,1
122.7975976840149,124.407892423586,26.112446079236623,0.07499979294873736,18,0.05,0.53890025348776,0.036191776985480546,0.46848098373902813,0.615307997965556,NA,NA,NA,NA,1
122.7975976840149,124.407892423586,26.112446079236623,0.07499979294873736,18,0.5,0.530816208487326,0.04703921779512815,0.42640617518962715,0.626128557334334,NA,NA,NA,NA,1
122.7975976840149,124.407892423586,26.112446079236623,0.07499979294873736,18,0.25,0.5365097707694446,0.03875111548731275,0.4459422948688113,0.609409568582801,NA,NA,NA,NA,1
14.799099452905564,9.824991417494411,39.22808176505046,0.05083321543404259,18,0.5,0.4684962854360328,0.08433980847600815,0.31480969865360803,0.6518331046510699,NA,NA,NA,NA,4
14.799099452905564,9.824991417494411,39.22808176505046,0.05083321543404259,18,0,0.4791585207943687,0.06711349365486256,0.34849198607264376,0.633488469731094,NA,NA,NA,NA,4
14.799099452905564,9.824991417494411,39.22808176505046,0.05083321543404259,18,0.75,0.47054501408207283,0.09676575753662098,0.29809749032501853,0.674090442317889,NA,NA,NA,NA,4
14.799099452905564,9.824991417494411,39.22808176505046,0.05083321543404259,18,0.05,0.47977620154114764,0.06835328469865269,0.349259308428458,0.6354591483698926,NA,NA,NA,NA,4
14.799099452905564,9.824991417494411,39.22808176505046,0.05083321543404259,18,0.25,0.473429067448389,0.07295090895126624,0.3323243980046624,0.6304561775701134,NA,NA,NA,NA,4
165.40138158538352,117.67860064983071,17.907754840597626,0.05081157188415047,18,0,0.53075805933656,0.040151195593784085,0.4706346029060191,0.6188100628246419,NA,NA,NA,NA,26
165.40138158538352,117.67860064983071,17.907754840597626,0.05081157188415047,18,0.5,0.5188916210360939,0.041756655980149576,0.42550595203815333,0.5966253802344675,NA,NA,NA,NA,26
165.40138158538352,117.67860064983071,17.907754840597626,0.05081157188415047,18,0.25,0.5348938426623012,0.039161995503792346,0.4717106344364698,0.6232775261493021,NA,NA,NA,NA,26
165.40138158538352,117.67860064983071,17.907754840597626,0.05081157188415047,18,0.05,0.5300844218632683,0.039955297325774256,0.4717357895622894,0.6215893317312365,NA,NA,NA,NA,26
165.40138158538352,117.67860064983071,17.907754840597626,0.05081157188415047,18,0.75,0.5024708174154642,0.05297047048292121,0.3756035897001991,0.5966832449457053,NA,NA,NA,NA,26
18.901645580818823,13.018517620401395,33.10375088881762,0.06520293019119949,18,0.25,0.5009319681368888,0.0471279817651734,0.3994296894315645,0.601982974151019,NA,NA,NA,NA,23
18.901645580818823,13.018517620401395,33.10375088881762,0.06520293019119949,18,0,0.502853819303771,0.04249583679238575,0.41205061560376016,0.5923066180789825,NA,NA,NA,NA,23
18.901645580818823,13.018517620401395,33.10375088881762,0.06520293019119949,18,0.5,0.49999593767617617,0.0596507254927179,0.369608195893008,0.6261561854936778,NA,NA,NA,NA,23
18.901645580818823,13.018517620401395,33.10375088881762,0.06520293019119949,18,0.75,0.4930997014885375,0.07123431270188665,0.34852362555706684,0.6452712831977314,NA,NA,NA,NA,23
18.901645580818823,13.018517620401395,33.10375088881762,0.06520293019119949,18,0.05,0.5014984361767377,0.04408029349418848,0.4076649523870701,0.5999597068012708,NA,NA,NA,NA,23
19.05128798691664,19.96179715014726,33.096164873799005,0.08155337382491501,18,0.05,0.5352032607888609,0.04682904112624588,0.4291477425669325,0.6339981621547225,NA,NA,NA,NA,27
19.05128798691664,19.96179715014726,33.096164873799005,0.08155337382491501,18,0.75,0.5272406206805897,0.0686269931666527,0.3911817448642884,0.671383274233288,NA,NA,NA,NA,27
19.05128798691664,19.96179715014726,33.096164873799005,0.08155337382491501,18,0,0.5329265999563855,0.04511942533866035,0.4321033978711974,0.6292089938845739,NA,NA,NA,NA,27
19.05128798691664,19.96179715014726,33.096164873799005,0.08155337382491501,18,0.25,0.53168876144328725,0.049593554632636185,0.4252750697564266,0.6302907801270963,NA,NA,NA,NA,27
19.05128798691664,19.96179715014726,33.096164873799005,0.08155337382491501,18,0.5,0.529454161452683,0.05821963259305579,0.40584325827107937,0.65432189328683,NA,NA,NA,NA,27
265.2993152507166,82.17269271943935,15.310283323987592,0.0506814057412551,18,0.05,0.4401875529522729,0.016761838805377693,0.40717725051401915,0.47569152991175123,NA,NA,NA,NA,24
265.2993152507166,82.17269271943935,15.310283323987592,0.0506814057412551,18,0.75,0.4655722076638714,0.04004862667295335,0.38022669483284477,0.53942965994931,NA,NA,NA,NA,24
265.2993152507166,82.17269271943935,15.310283323987592,0.0506814057412551,18,0.25,0.48144485818102883,0.04459445750808852,0.4220584715243099,0.5975002086684517,NA,NA,NA,NA,24
265.2993152507166,82.17269271943935,15.310283323987592,0.0506814057412551,18,0,0.44164456799103863,0.014648608875201977,0.41448631483074044,0.47245516350829253,NA,NA,NA,NA,24
265.2993152507166,82.17269271943935,15.310283323987592,0.0506814057412551,18,0.5,0.4831314790474177,0.034813371509932405,0.42218674084750707,0.5613831922299025,NA,NA,NA,NA,24
27.321083249560232,28.282054057541178,28.03294944461462,0.05059650810028075,18,0.05,0.5067727896078715,0.05600439770886845,0.375660958067531,0.6154331790712386,NA,NA,NA,NA,25
27.321083249560232,28.282054057541178,28.03294944461462,0.05059650810028075,18,0.5,0.5017144278168582,0.0730125695852565,0.35271385647881376,0.6585441960909513,NA,NA,NA,NA,25
27.321083249560232,28.282054057541178,28.03294944461462,0.05059650810028075,18,0.75,0.504109318368129,0.08689063724795294,0.3374351157445048,0.691671477735497,NA,NA,NA,NA,25
27.321083249560232,28.282054057541178,28.03294944461462,0.05059650810028075,18,0,0.507355671118468,0.05328926307021627,0.38318061324640806,0.6177065316598936,NA,NA,NA,NA,25
27.321083249560232,28.282054057541178,28.03294944461462,0.05059650810028075,18,0.25,0.5049879089172402,0.06013603418142004,0.37051564044533064,0.6310432465059672,NA,NA,NA,NA,25
27.321083249560232,28.282054057541178,35.765723798132946,0.05059650810028075,18,0.05,0.4935138015856022,0.07765217800720547,0.3503922765135127,0.6812867211299841,NA,NA,NA,NA,9
27.321083249560232,28.282054057541178,35.765723798132946,0.05059650810028075,18,0.5,0.49154507221720034,0.08773066895697593,0.33479540965027427,0.6861147433720085,NA,NA,NA,NA,9
27.321083249560232,28.282054057541178,35.765723798132946,0.05059650810028075,18,0,0.48966660789623495,0.07692048386292034,0.3458844138956245,0.6686436887748327,NA,NA,NA,NA,9
27.321083249560232,28.282054057541178,35.765723798132946,0.05059650810028075,18,0.75,0.4916582125143433,0.09620429280444608,0.3221624822518758,0.693842136507343,NA,NA,NA,NA,9
27.321083249560232,28.282054057541178,35.765723798132946,0.05059650810028075,18,0.25,0.4939268218123573,0.08107209199805326,0.34468468475047237,0.6828354058337871,NA,NA,NA,NA,9
27.321083249560232,28.282054057541178,35.765723798132946,0.05082972318010115,18,0.5,0.4894156248791714,0.08526423687986241,0.3344072564108492,0.6803564142840131,NA,NA,NA,NA,14
27.321083249560232,28.282054057541178,35.765723798132946,0.05082972318010115,18,0.75,0.4964099764928033,0.09858270080544539,0.31946892365181767,0.709512262671847,NA,NA,NA,NA,14
27.321083249560232,28.282054057541178,35.765723798132946,0.05082972318010115,18,0.25,0.49096862248347795,0.0793873301001469,0.34433229609767535,0.6758399674668206,NA,NA,NA,NA,14
27.321083249560232,28.282054057541178,35.765723798132946,0.05082972318010115,18,0,0.4913805635587974,0.07627106626888773,0.35009575850242386,0.6736972666844181,NA,NA,NA,NA,14
27.321083249560232,28.282054057541178,35.765723798132946,0.05082972318010115,18,0.05,0.48859297277653524,0.07416328320597876,0.35473926654938215,0.6695578642746882,NA,NA,NA,NA,14
27.321083249560232,28.282054057541178,35.765723798132946,0.05093231410920818,18,0.25,0.49206617895484633,0.07765596678529009,0.35061800945820526,0.6662726929381853,NA,NA,NA,NA,19
27.321083249560232,28.282054057541178,35.765723798132946,0.05093231410920818,18,0,0.49025206015260714,0.07573819948553845,0.34894936079572814,0.6645738379070306,NA,NA,NA,NA,19
27.321083249560232,28.282054057541178,35.765723798132946,0.05093231410920818,18,0.75,0.49642825214334757,0.09780684824492407,0.31904300801975893,0.7040511591160127,NA,NA,NA,NA,19
27.321083249560232,28.282054057541178,35.765723798132946,0.05093231410920818,18,0.5,0.49145504129762074,0.08690903091543183,0.33889756552470296,0.6870170716917993,NA,NA,NA,NA,19
27.321083249560232,28.282054057541178,35.765723798132946,0.05093231410920818,18,0.05,0.4919168608748398,0.07391426424789556,0.3486768510530174,0.6683188903494087,NA,NA,NA,NA,19
27.321083249560232,28.282054057541178,35.765723798132946,0.07064355537108136,18,0.05,0.5185340401180324,0.05916978415266129,0.39107004762493436,0.6436728817311367,NA,NA,NA,NA,18
27.321083249560232,28.282054057541178,35.765723798132946,0.07064355537108136,18,0,0.5214193150305374,0.05891381688287272,0.3945113735118412,0.6584830998571585,NA,NA,NA,NA,18
27.321083249560232,28.282054057541178,35.765723798132946,0.07064355537108136,18,0.75,0.5132075672929857,0.07658493864903182,0.36239079022519594,0.6744992369024846,NA,NA,NA,NA,18
27.321083249560232,28.282054057541178,35.765723798132946,0.07064355537108136,18,0.5,0.516404402567428,0.06756491671005438,0.38170214306166317,0.6594700373001428,NA,NA,NA,NA,18
27.321083249560232,28.282054057541178,35.765723798132946,0.07064355537108136,18,0.25,0.5191832500933523,0.061643818934814215,0.39351876874611047,0.6543453227599257,NA,NA,NA,NA,18
35.4708175876941,14.12939699161125,27.343771138802904,0.05056176191552725,18,0.5,0.4659742428151192,0.05388201721742022,0.3470604168289944,0.5712270028907397,NA,NA,NA,NA,11
35.4708175876941,14.12939699161125,27.343771138802904,0.05056176191552725,18,0.25,0.473107692898386,0.03787758778978723,0.395468229648818,0.5545087214969942,NA,NA,NA,NA,11
35.4708175876941,14.12939699161125,27.343771138802904,0.05056176191552725,18,0.05,0.47140202892930083,0.03152772449833301,0.4047317105603795,0.5295930348526056,NA,NA,NA,NA,11
35.4708175876941,14.12939699161125,27.343771138802904,0.05056176191552725,18,0,0.4717447247337697,0.03071440534878983,0.40460345463988107,0.5293774826034334,NA,NA,NA,NA,11
35.4708175876941,14.12939699161125,27.343771138802904,0.05056176191552725,18,0.75,0.4610098075637917,0.06726703314101838,0.32662715370521905,0.6116684632832323,NA,NA,NA,NA,11
35.4708175876941,14.12939699161125,33.82171730504205,0.05056176191552725,18,0.25,0.4654111575429381,0.0535111422550065,0.3519548212580098,0.5806999656569377,NA,NA,NA,NA,16
35.4708175876941,14.12939699161125,33.82171730504205,0.05056176191552725,18,0.05,0.46850779693762035,0.048948020933795466,0.3632784565681486,0.5711398601923243,NA,NA,NA,NA,16
35.4708175876941,14.12939699161125,33.82171730504205,0.05056176191552725,18,0.75,0.45221677363582685,0.078662531035208,0.2964687622571484,0.6241861069309566,NA,NA,NA,NA,16
35.4708175876941,14.12939699161125,33.82171730504205,0.05056176191552725,18,0,0.4705423074253656,0.05012259713374972,0.3703704164299662,0.5822683196338779,NA,NA,NA,NA,16
35.4708175876941,14.12939699161125,33.82171730504205,0.05056176191552725,18,0.5,0.45880495312129127,0.06658551618834094,0.3254572802252639,0.6105046629583164,NA,NA,NA,NA,16
350.71589881476734,317.5433285213461,27.64310859149894,0.07661620911668585,18,0.05,0.5289474694426326,0.03471368801700193,0.46160681734591585,0.6029902424859956,NA,NA,NA,NA,20
350.71589881476734,317.5433285213461,27.64310859149894,0.07661620911668585,18,0.75,0.5186701487784992,0.05854618525332045,0.39681183063950853,0.6425865559915357,NA,NA,NA,NA,20
350.71589881476734,317.5433285213461,27.64310859149894,0.07661620911668585,18,0.25,0.5296628550247572,0.03683535729263976,0.4547501738394411,0.6048897587884984,NA,NA,NA,NA,20
350.71589881476734,317.5433285213461,27.64310859149894,0.07661620911668585,18,0,0.528233974762377,0.03412857926530859,0.46194716164177735,0.602742893331778,NA,NA,NA,NA,20
350.71589881476734,317.5433285213461,27.64310859149894,0.07661620911668585,18,0.5,0.5233716775762418,0.04452109154605984,0.4251653053404268,0.6054321944435118,NA,NA,NA,NA,20
48.10061929122604,21.915262330171497,25.173904863156807,0.05063262044348178,18,0.25,0.4820226377645211,0.03571564945038695,0.40755668741977275,0.5584601879978928,NA,NA,NA,NA,8
48.10061929122604,21.915262330171497,25.173904863156807,0.05063262044348178,18,0.75,0.4689660716591432,0.06726503617023087,0.327776905218725,0.61130566042514,NA,NA,NA,NA,8
48.10061929122604,21.915262330171497,25.173904863156807,0.05063262044348178,18,0.5,0.4774652735915003,0.04940907693989023,0.3651996055043764,0.5714993261876637,NA,NA,NA,NA,8
48.10061929122604,21.915262330171497,25.173904863156807,0.05063262044348178,18,0,0.47705833988342766,0.02706723776708046,0.42480938809495833,0.5342452428804593,NA,NA,NA,NA,8
48.10061929122604,21.915262330171497,25.173904863156807,0.05063262044348178,18,0.05,0.4776751987307662,0.02854663171901678,0.42248775333012634,0.5394027783430684,NA,NA,NA,NA,8
48.10061929122604,21.915262330171497,26.347955773537336,0.05063262044348178,18,0,0.47744127798132796,0.030236409871896706,0.414367662322443,0.5384725877789224,NA,NA,NA,NA,13
48.10061929122604,21.915262330171497,26.347955773537336,0.05063262044348178,18,0.05,0.47940385411759734,0.029855537171954105,0.415729678026115,0.537973133075014,NA,NA,NA,NA,13
48.10061929122604,21.915262330171497,26.347955773537336,0.05063262044348178,18,0.25,0.47920154306878915,0.037082315276844774,0.3981294657883764,0.5512161700533162,NA,NA,NA,NA,13
48.10061929122604,21.915262330171497,26.347955773537336,0.05063262044348178,18,0.75,0.4641205430407276,0.06632308692903852,0.32833334689884275,0.6084460457592,NA,NA,NA,NA,13
48.10061929122604,21.915262330171497,26.347955773537336,0.05063262044348178,18,0.5,0.4763761494191495,0.051841712211278694,0.36341418004271914,0.5831774195580574,NA,NA,NA,NA,13
48.560282897947715,61.39622947505895,23.880378027621457,0.05068815865722415,18,0.5,0.5315563228272479,0.06544882911418234,0.3884674608900577,0.6698438960797194,NA,NA,NA,NA,10
48.560282897947715,61.39622947505895,23.880378027621457,0.05068815865722415,18,0.25,0.5342583551617178,0.053379379162871596,0.4060160402282218,0.6331880550725416,NA,NA,NA,NA,10
48.560282897947715,61.39622947505895,23.880378027621457,0.05068815865722415,18,0.05,0.5346969040231192,0.046898916288565955,0.42580290044189006,0.6219076287842402,NA,NA,NA,NA,10
48.560282897947715,61.39622947505895,23.880378027621457,0.05068815865722415,18,0,0.5345333545686666,0.047803077958106115,0.415686744264162,0.6206667777945465,NA,NA,NA,NA,10
48.560282897947715,61.39622947505895,23.880378027621457,0.05068815865722415,18,0.75,0.5226614590551124,0.07929210481581309,0.3645404480427685,0.687720720408078,NA,NA,NA,NA,10
52.832850006316185,72.37707300755028,22.513814276986285,0.06294704592203579,18,0.05,0.560119876657024,0.035930069248320075,0.48069418793645774,0.6223819904341498,NA,NA,NA,NA,6
52.832850006316185,72.37707300755028,22.513814276986285,0.06294704592203579,18,0.75,0.5464732504915059,0.06385950594001336,0.4107547242686785,0.6779673535853923,NA,NA,NA,NA,6
52.832850006316185,72.37707300755028,22.513814276986285,0.06294704592203579,18,0.5,0.5536815006964064,0.05155938204101892,0.43116441677201495,0.6524958119392762,NA,NA,NA,NA,6
52.832850006316185,72.37707300755028,22.513814276986285,0.06294704592203579,18,0.25,0.5574826393536279,0.04107351639490929,0.45460383857435516,0.6269793712938124,NA,NA,NA,NA,6
52.832850006316185,72.37707300755028,22.513814276986285,0.06294704592203579,18,0,0.560521383136689,0.03567217681100969,0.47555955499204383,0.6232300402992118,NA,NA,NA,NA,6
53.50669312965388,28.282054057541178,35.765723798132946,0.05059650810028075,18,0.05,0.480943432365567,0.05890620407020364,0.36357435305384084,0.6104699209352533,NA,NA,NA,NA,21
53.50669312965388,28.282054057541178,35.765723798132946,0.05059650810028075,18,0.25,0.4787673340993722,0.06032450866538228,0.3567705965172469,0.6151317410263506,NA,NA,NA,NA,21
53.50669312965388,28.282054057541178,35.765723798132946,0.05059650810028075,18,0.75,0.4659679862614069,0.08535824343496232,0.3091884892023979,0.6505375560404899,NA,NA,NA,NA,21
53.50669312965388,28.282054057541178,35.765723798132946,0.05059650810028075,18,0,0.48263063711385057,0.05743242122396867,0.37064295277017373,0.6144569294072265,NA,NA,NA,NA,21
53.50669312965388,28.282054057541178,35.765723798132946,0.05059650810028075,18,0.5,0.47070932805347804,0.07158113858748315,0.3319885472489272,0.623430947243701,NA,NA,NA,NA,21
54.65350739141901,61.39622947505895,23.880378027621457,0.05068815865722415,18,0.25,0.5248199756157645,0.05052940476514962,0.4020377379084797,0.6138663679688388,NA,NA,NA,NA,15
54.65350739141901,61.39622947505895,23.880378027621457,0.05068815865722415,18,0,0.5276851972387524,0.04782812696690182,0.40461779311605073,0.6121047892658302,NA,NA,NA,NA,15
54.65350739141901,61.39622947505895,23.880378027621457,0.05068815865722415,18,0.75,0.5165954005949535,0.07764957037225763,0.3583510871876796,0.6825885851504537,NA,NA,NA,NA,15
54.65350739141901,61.39622947505895,23.880378027621457,0.05068815865722415,18,0.5,0.51804387576644,0.06380849113294002,0.37724306426146426,0.6480894153618183,NA,NA,NA,NA,15
54.65350739141901,61.39622947505895,23.880378027621457,0.05068815865722415,18,0.05,0.5292487739465571,0.04609947127146294,0.4163852542218739,0.6124622194881554,NA,NA,NA,NA,15
61.07428530326597,41.77358310200571,25.713094038364208,0.05066003218421878,18,0.5,0.491866423209511,0.05673255518267054,0.36805288792688884,0.604236703415725,NA,NA,NA,NA,5
61.07428530326597,41.77358310200571,25.713094038364208,0.05066003218421878,18,0.05,0.5044795135293817,0.035840359500093004,0.42036860928981173,0.5675612404715173,NA,NA,NA,NA,5
61.07428530326597,41.77358310200571,25.713094038364208,0.05066003218421878,18,0.75,0.4834047947787578,0.07625231804838092,0.32614607640283005,0.6456454691708229,NA,NA,NA,NA,5
61.07428530326597,41.77358310200571,25.713094038364208,0.05066003218421878,18,0.25,0.5008318650682106,0.04242333021447612,0.40330352795831487,0.5817920238114955,NA,NA,NA,NA,5
61.07428530326597,41.77358310200571,25.713094038364208,0.05066003218421878,18,0,0.5060832271719825,0.03429729864879592,0.42574591716133986,0.5698869508740629,NA,NA,NA,NA,5
61.07428530326597,41.77358310200571,31.000808399059895,0.05066003218421878,18,0.25,0.4880379718345298,0.05452234840331517,0.36907028518751994,0.6048969084115282,NA,NA,NA,NA,30
61.07428530326597,41.77358310200571,31.000808399059895,0.05066003218421878,18,0.75,0.47771726190736497,0.08160273521275509,0.32821733502161676,0.661957665812136,NA,NA,NA,NA,30
61.07428530326597,41.77358310200571,31.000808399059895,0.05066003218421878,18,0.05,0.4913677433877807,0.04684161335117422,0.3946376803826425,0.5918519512946255,NA,NA,NA,NA,30
61.07428530326597,41.77358310200571,31.000808399059895,0.05066003218421878,18,0,0.49289059863566886,0.048682027839363706,0.39272791926066436,0.6077811253058449,NA,NA,NA,NA,30
61.07428530326597,41.77358310200571,31.000808399059895,0.05066003218421878,18,0.5,0.48306912977425287,0.06919687267205162,0.3403282328505408,0.6304301334845962,NA,NA,NA,NA,30
61.07428530326597,41.77358310200571,33.548955441276334,0.05066003218421878,18,0.25,0.48321424934719215,0.060050976389397694,0.3580651850421086,0.6192480593244052,NA,NA,NA,NA,29
61.07428530326597,41.77358310200571,33.548955441276334,0.05066003218421878,18,0.05,0.48839067270720804,0.055200765158362225,0.37957430153837646,0.6149748346094812,NA,NA,NA,NA,29
61.07428530326597,41.77358310200571,33.548955441276334,0.05066003218421878,18,0.5,0.4810989716267514,0.07184233856286656,0.34328151362756887,0.637174563154886,NA,NA,NA,NA,29
61.07428530326597,41.77358310200571,33.548955441276334,0.05066003218421878,18,0,0.4913565238682609,0.0535580824882774,0.3857566930623541,0.6213415007830029,NA,NA,NA,NA,29
61.07428530326597,41.77358310200571,33.548955441276334,0.05066003218421878,18,0.75,0.4751932740367164,0.08669283467609322,0.31502915304777807,0.6713426678974648,NA,NA,NA,NA,29
8.179192386071678,10.915926723704056,30.212620448795917,0.05074899440144033,18,0.5,0.5154557678014038,0.08488549744787362,0.34457903868603135,0.6998317181621246,NA,NA,NA,NA,7
8.179192386071678,10.915926723704056,30.212620448795917,0.05074899440144033,18,0.05,0.5118836558815993,0.07090095252746237,0.36393519296502297,0.6691752596870228,NA,NA,NA,NA,7
8.179192386071678,10.915926723704056,30.212620448795917,0.05074899440144033,18,0.25,0.5167248605482692,0.07407629043593389,0.35998071646161783,0.6756158677900593,NA,NA,NA,NA,7
8.179192386071678,10.915926723704056,30.212620448795917,0.05074899440144033,18,0,0.514685921515774,0.06989109286548169,0.3690075896584353,0.6786458024781334,NA,NA,NA,NA,7
8.179192386071678,10.915926723704056,30.212620448795917,0.05074899440144033,18,0.75,0.5201013032607614,0.09917885495711869,0.33649670984866004,0.7345025758943865,NA,NA,NA,NA,7
8.179192386071678,3.6347509536405314,30.212620448795917,0.05074899440144033,18,0,0.469396615167499,0.044109766421552066,0.3645470781299904,0.551418808208995,NA,NA,NA,NA,12
8.179192386071678,3.6347509536405314,30.212620448795917,0.05074899440144033,18,0.5,0.4606477061546108,0.06504626510940668,0.3184249664239979,0.6105936264267205,NA,NA,NA,NA,12
8.179192386071678,3.6347509536405314,30.212620448795917,0.05074899440144033,18,0.05,0.4685706445145844,0.045019648226433055,0.36983096201589405,0.5564779352949946,NA,NA,NA,NA,12
8.179192386071678,3.6347509536405314,30.212620448795917,0.05074899440144033,18,0.25,0.4680243333903295,0.05362505605717529,0.3352597296495677,0.5657667701745621,NA,NA,NA,NA,12
8.179192386071678,3.6347509536405314,30.212620448795917,0.05074899440144033,18,0.75,0.45220067520734863,0.08183326476042913,0.2813644192205969,0.6254519569854968,NA,NA,NA,NA,12
