sS_DO,sS_GR,sM_DO,sM_GR,phi,rho,sigma,ll,pset
112.52968884848808,112.52968884848808,31.795833887502113,31.795833887502113,32.910986708490164,0.10086693627787266,0.5,-460.99206051375216,1
112.52968884848808,112.52968884848808,31.795833887502113,31.795833887502113,32.910986708490164,0.10086693627787266,0.25,-464.71528391584735,1
112.52968884848808,112.52968884848808,31.795833887502113,31.795833887502113,32.910986708490164,0.10086693627787266,1,-485.92530823234085,1
112.52968884848808,112.52968884848808,31.795833887502113,31.795833887502113,32.910986708490164,0.10086693627787266,0,-481.63819124045284,1
112.52968884848808,112.52968884848808,31.795833887502113,31.795833887502113,32.910986708490164,0.10086693627787266,0.75,-468.6016922425749,1
112.52968884848808,112.52968884848808,31.795833887502113,31.795833887502113,32.910986708490164,0.10086693627787266,0.05,-490.7541525499523,1
214.60018844011873,214.60018844011873,63.20965617462561,63.20965617462561,15.454770360109244,0.10155237806952494,1,-473.44354425220274,18
214.60018844011873,214.60018844011873,63.20965617462561,63.20965617462561,15.454770360109244,0.10155237806952494,0.25,-494.4945414092595,18
214.60018844011873,214.60018844011873,63.20965617462561,63.20965617462561,15.454770360109244,0.10155237806952494,0,-539.7856911059233,18
214.60018844011873,214.60018844011873,63.20965617462561,63.20965617462561,15.454770360109244,0.10155237806952494,0.75,-470.3111991419987,18
214.60018844011873,214.60018844011873,63.20965617462561,63.20965617462561,15.454770360109244,0.10155237806952494,0.5,-466.08938189535615,18
214.60018844011873,214.60018844011873,63.20965617462561,63.20965617462561,15.454770360109244,0.10155237806952494,0.05,-533.3699176356475,18
214.60018844011873,214.60018844011873,63.20965617462561,63.20965617462561,17.825851313508213,0.10155237806952494,0.75,-469.39110522700014,4
214.60018844011873,214.60018844011873,63.20965617462561,63.20965617462561,17.825851313508213,0.10155237806952494,0.5,-458.4473849780008,4
214.60018844011873,214.60018844011873,63.20965617462561,63.20965617462561,17.825851313508213,0.10155237806952494,0,-520.1093096246848,4
214.60018844011873,214.60018844011873,63.20965617462561,63.20965617462561,17.825851313508213,0.10155237806952494,1,-474.7462616968554,4
214.60018844011873,214.60018844011873,63.20965617462561,63.20965617462561,17.825851313508213,0.10155237806952494,0.05,-513.9926055170836,4
214.60018844011873,214.60018844011873,63.20965617462561,63.20965617462561,17.825851313508213,0.10155237806952494,0.25,-498.6897911972995,4
214.60018844011873,214.60018844011873,63.20965617462561,63.20965617462561,20.560705053986723,0.10155237806952494,1,-480.4480266755858,29
214.60018844011873,214.60018844011873,63.20965617462561,63.20965617462561,20.560705053986723,0.10155237806952494,0.5,-465.21419323741895,29
214.60018844011873,214.60018844011873,63.20965617462561,63.20965617462561,20.560705053986723,0.10155237806952494,0.25,-496.3213739082647,29
214.60018844011873,214.60018844011873,63.20965617462561,63.20965617462561,20.560705053986723,0.10155237806952494,0.05,-516.0275154759239,29
214.60018844011873,214.60018844011873,63.20965617462561,63.20965617462561,20.560705053986723,0.10155237806952494,0.75,-464.64483847570995,29
214.60018844011873,214.60018844011873,63.20965617462561,63.20965617462561,20.560705053986723,0.10155237806952494,0,-514.8644384031693,29
214.60018844011873,214.60018844011873,63.20965617462561,63.20965617462561,25.67294178064987,0.10155237806952494,1,-482.915673186165,13
214.60018844011873,214.60018844011873,63.20965617462561,63.20965617462561,25.67294178064987,0.10155237806952494,0.5,-461.1861639239719,13
214.60018844011873,214.60018844011873,63.20965617462561,63.20965617462561,25.67294178064987,0.10155237806952494,0.75,-462.79499292522286,13
214.60018844011873,214.60018844011873,63.20965617462561,63.20965617462561,25.67294178064987,0.10155237806952494,0.25,-488.7657896614164,13
214.60018844011873,214.60018844011873,63.20965617462561,63.20965617462561,25.67294178064987,0.10155237806952494,0,-501.1853469763386,13
214.60018844011873,214.60018844011873,63.20965617462561,63.20965617462561,25.67294178064987,0.10155237806952494,0.05,-495.325750956011,13
215.5940832665274,215.5940832665274,60.61200025861143,60.61200025861143,17.818712597080495,0.10100690032465892,1,-478.773375537291,23
215.5940832665274,215.5940832665274,60.61200025861143,60.61200025861143,17.818712597080495,0.10100690032465892,0.75,-466.2881352007657,23
215.5940832665274,215.5940832665274,60.61200025861143,60.61200025861143,17.818712597080495,0.10100690032465892,0.25,-498.30125301951034,23
215.5940832665274,215.5940832665274,60.61200025861143,60.61200025861143,17.818712597080495,0.10100690032465892,0.5,-452.649242288901,23
215.5940832665274,215.5940832665274,60.61200025861143,60.61200025861143,17.818712597080495,0.10100690032465892,0.05,-516.8797332008976,23
215.5940832665274,215.5940832665274,60.61200025861143,60.61200025861143,17.818712597080495,0.10100690032465892,0,-521.548335742282,23
215.5940832665274,215.5940832665274,60.61200025861143,60.61200025861143,17.972846304846353,0.10100690032465892,0.25,-492.3436760578515,7
215.5940832665274,215.5940832665274,60.61200025861143,60.61200025861143,17.972846304846353,0.10100690032465892,0.5,-462.5941645944592,7
215.5940832665274,215.5940832665274,60.61200025861143,60.61200025861143,17.972846304846353,0.10100690032465892,0.75,-461.4417278442972,7
215.5940832665274,215.5940832665274,60.61200025861143,60.61200025861143,17.972846304846353,0.10100690032465892,0,-521.6329654050915,7
215.5940832665274,215.5940832665274,60.61200025861143,60.61200025861143,17.972846304846353,0.10100690032465892,1,-476.9709450079847,7
215.5940832665274,215.5940832665274,60.61200025861143,60.61200025861143,17.972846304846353,0.10100690032465892,0.05,-516.0129098223342,7
215.5940832665274,215.5940832665274,60.61200025861143,60.61200025861143,21.534304767466317,0.10100690032465892,0.5,-459.4645333534792,22
215.5940832665274,215.5940832665274,60.61200025861143,60.61200025861143,21.534304767466317,0.10100690032465892,1,-482.2990161218181,22
215.5940832665274,215.5940832665274,60.61200025861143,60.61200025861143,21.534304767466317,0.10100690032465892,0.05,-521.9042647784461,22
215.5940832665274,215.5940832665274,60.61200025861143,60.61200025861143,21.534304767466317,0.10100690032465892,0.75,-470.03168963646266,22
215.5940832665274,215.5940832665274,60.61200025861143,60.61200025861143,21.534304767466317,0.10100690032465892,0.25,-493.1334922374993,22
215.5940832665274,215.5940832665274,60.61200025861143,60.61200025861143,21.534304767466317,0.10100690032465892,0,-518.8186948516882,22
215.5940832665274,215.5940832665274,60.61200025861143,60.61200025861143,23.660383498561604,0.10100690032465892,0.75,-464.4944604793871,2
215.5940832665274,215.5940832665274,60.61200025861143,60.61200025861143,23.660383498561604,0.10100690032465892,0.25,-483.70203155054077,2
215.5940832665274,215.5940832665274,60.61200025861143,60.61200025861143,23.660383498561604,0.10100690032465892,0.05,-507.90357433661336,2
215.5940832665274,215.5940832665274,60.61200025861143,60.61200025861143,23.660383498561604,0.10100690032465892,0,-506.31575842249185,2
215.5940832665274,215.5940832665274,60.61200025861143,60.61200025861143,23.660383498561604,0.10100690032465892,1,-482.6516585435602,2
215.5940832665274,215.5940832665274,60.61200025861143,60.61200025861143,23.660383498561604,0.10100690032465892,0.5,-455.9136112033727,2
215.5940832665274,215.5940832665274,60.61200025861143,60.61200025861143,23.660383498561604,0.10107120743654062,0.75,-470.63854929535006,27
215.5940832665274,215.5940832665274,60.61200025861143,60.61200025861143,23.660383498561604,0.10107120743654062,1,-483.1476356173712,27
215.5940832665274,215.5940832665274,60.61200025861143,60.61200025861143,23.660383498561604,0.10107120743654062,0.05,-509.8145215471651,27
215.5940832665274,215.5940832665274,60.61200025861143,60.61200025861143,23.660383498561604,0.10107120743654062,0.25,-493.4310089538328,27
215.5940832665274,215.5940832665274,60.61200025861143,60.61200025861143,23.660383498561604,0.10107120743654062,0.5,-467.3072392968198,27
215.5940832665274,215.5940832665274,60.61200025861143,60.61200025861143,23.660383498561604,0.10107120743654062,0,-502.4391740428374,27
247.66238184105816,247.66238184105816,63.20965617462561,63.20965617462561,25.67294178064987,0.10155237806952494,0.25,-489.1522334510703,14
247.66238184105816,247.66238184105816,63.20965617462561,63.20965617462561,25.67294178064987,0.10155237806952494,1,-486.32583145685555,14
247.66238184105816,247.66238184105816,63.20965617462561,63.20965617462561,25.67294178064987,0.10155237806952494,0.75,-471.0139584743219,14
247.66238184105816,247.66238184105816,63.20965617462561,63.20965617462561,25.67294178064987,0.10155237806952494,0.05,-497.4440920476599,14
247.66238184105816,247.66238184105816,63.20965617462561,63.20965617462561,25.67294178064987,0.10155237806952494,0,-505.0819251202829,14
247.66238184105816,247.66238184105816,63.20965617462561,63.20965617462561,25.67294178064987,0.10155237806952494,0.5,-460.31073797164424,14
260.52703525863546,260.52703525863546,111.28416468269602,111.28416468269602,24.312964883254516,0.10131701801568942,0.25,-461.8921096942337,26
260.52703525863546,260.52703525863546,111.28416468269602,111.28416468269602,24.312964883254516,0.10131701801568942,1,-490.56193350704234,26
260.52703525863546,260.52703525863546,111.28416468269602,111.28416468269602,24.312964883254516,0.10131701801568942,0,-483.4175967214652,26
260.52703525863546,260.52703525863546,111.28416468269602,111.28416468269602,24.312964883254516,0.10131701801568942,0.75,-477.6125519819616,26
260.52703525863546,260.52703525863546,111.28416468269602,111.28416468269602,24.312964883254516,0.10131701801568942,0.05,-477.5098211511602,26
260.52703525863546,260.52703525863546,111.28416468269602,111.28416468269602,24.312964883254516,0.10131701801568942,0.5,-458.6641710755612,26
309.53566805741326,309.53566805741326,101.35984992460396,101.35984992460396,40.13704477852739,0.10095780150075216,0.25,-467.5378820363244,25
309.53566805741326,309.53566805741326,101.35984992460396,101.35984992460396,40.13704477852739,0.10095780150075216,0,-464.13516186055085,25
309.53566805741326,309.53566805741326,101.35984992460396,101.35984992460396,40.13704477852739,0.10095780150075216,0.75,-489.790970430396,25
309.53566805741326,309.53566805741326,101.35984992460396,101.35984992460396,40.13704477852739,0.10095780150075216,1,-516.4160121604203,25
309.53566805741326,309.53566805741326,101.35984992460396,101.35984992460396,40.13704477852739,0.10095780150075216,0.5,-470.05720867452476,25
309.53566805741326,309.53566805741326,101.35984992460396,101.35984992460396,40.13704477852739,0.10095780150075216,0.05,-459.8137690838818,25
381.9726684860097,381.9726684860097,60.61200025861143,60.61200025861143,17.972846304846353,0.10100690032465892,0.25,-516.9799095432512,20
381.9726684860097,381.9726684860097,60.61200025861143,60.61200025861143,17.972846304846353,0.10100690032465892,1,-477.7698044575974,20
381.9726684860097,381.9726684860097,60.61200025861143,60.61200025861143,17.972846304846353,0.10100690032465892,0.5,-462.09452803594746,20
381.9726684860097,381.9726684860097,60.61200025861143,60.61200025861143,17.972846304846353,0.10100690032465892,0,-548.124249639229,20
381.9726684860097,381.9726684860097,60.61200025861143,60.61200025861143,17.972846304846353,0.10100690032465892,0.75,-460.91333020361554,20
381.9726684860097,381.9726684860097,60.61200025861143,60.61200025861143,17.972846304846353,0.10100690032465892,0.05,-542.5931086710084,20
451.33986675472664,451.33986675472664,267.32599381645167,267.32599381645167,22.03055712710974,0.10156430329499108,1,-522.8673866757371,19
451.33986675472664,451.33986675472664,267.32599381645167,267.32599381645167,22.03055712710974,0.10156430329499108,0.25,-451.60276464669596,19
451.33986675472664,451.33986675472664,267.32599381645167,267.32599381645167,22.03055712710974,0.10156430329499108,0,-481.04210891734766,19
451.33986675472664,451.33986675472664,267.32599381645167,267.32599381645167,22.03055712710974,0.10156430329499108,0.75,-487.0735204905879,19
451.33986675472664,451.33986675472664,267.32599381645167,267.32599381645167,22.03055712710974,0.10156430329499108,0.5,-469.2122247095155,19
451.33986675472664,451.33986675472664,267.32599381645167,267.32599381645167,22.03055712710974,0.10156430329499108,0.05,-480.6185082007589,19
519.6141577495627,519.6141577495627,156.42925272495592,156.42925272495592,15.621594627856664,0.10086894637391816,1,-496.76811666557404,16
519.6141577495627,519.6141577495627,156.42925272495592,156.42925272495592,15.621594627856664,0.10086894637391816,0.75,-471.3134758790329,16
519.6141577495627,519.6141577495627,156.42925272495592,156.42925272495592,15.621594627856664,0.10086894637391816,0.25,-497.1555915836009,16
519.6141577495627,519.6141577495627,156.42925272495592,156.42925272495592,15.621594627856664,0.10086894637391816,0,-529.8119047303711,16
519.6141577495627,519.6141577495627,156.42925272495592,156.42925272495592,15.621594627856664,0.10086894637391816,0.5,-459.5193849974681,16
519.6141577495627,519.6141577495627,156.42925272495592,156.42925272495592,15.621594627856664,0.10086894637391816,0.05,-529.4289660048925,16
519.6141577495627,519.6141577495627,156.42925272495592,156.42925272495592,24.48272161190355,0.10086894637391816,0.75,-475.22785684389925,6
519.6141577495627,519.6141577495627,156.42925272495592,156.42925272495592,24.48272161190355,0.10086894637391816,1,-503.78495329634444,6
519.6141577495627,519.6141577495627,156.42925272495592,156.42925272495592,24.48272161190355,0.10086894637391816,0.05,-502.3979015153431,6
519.6141577495627,519.6141577495627,156.42925272495592,156.42925272495592,24.48272161190355,0.10086894637391816,0.25,-485.4291958433696,6
519.6141577495627,519.6141577495627,156.42925272495592,156.42925272495592,24.48272161190355,0.10086894637391816,0.5,-459.3261559727959,6
519.6141577495627,519.6141577495627,156.42925272495592,156.42925272495592,24.48272161190355,0.10086894637391816,0,-504.63077502341605,6
519.6141577495627,519.6141577495627,159.62713997855664,159.62713997855664,24.48272161190355,0.10086894637391816,1,-500.5691402524308,8
519.6141577495627,519.6141577495627,159.62713997855664,159.62713997855664,24.48272161190355,0.10086894637391816,0.5,-459.78753550975455,8
519.6141577495627,519.6141577495627,159.62713997855664,159.62713997855664,24.48272161190355,0.10086894637391816,0.75,-467.4898309905091,8
519.6141577495627,519.6141577495627,159.62713997855664,159.62713997855664,24.48272161190355,0.10086894637391816,0.25,-484.4230665496759,8
519.6141577495627,519.6141577495627,159.62713997855664,159.62713997855664,24.48272161190355,0.10086894637391816,0.05,-502.5029687247041,8
519.6141577495627,519.6141577495627,159.62713997855664,159.62713997855664,24.48272161190355,0.10086894637391816,0,-499.1620926644128,8
627.5828463880151,627.5828463880151,157.80886428559927,157.80886428559927,23.90023289012408,0.10101820307964364,0.75,-474.8115378428261,9
627.5828463880151,627.5828463880151,157.80886428559927,157.80886428559927,23.90023289012408,0.10101820307964364,0.05,-507.1016124786888,9
627.5828463880151,627.5828463880151,157.80886428559927,157.80886428559927,23.90023289012408,0.10101820307964364,0,-515.0983684899575,9
627.5828463880151,627.5828463880151,157.80886428559927,157.80886428559927,23.90023289012408,0.10101820307964364,0.25,-484.30643344974067,9
627.5828463880151,627.5828463880151,157.80886428559927,157.80886428559927,23.90023289012408,0.10101820307964364,0.5,-460.8701374194325,9
627.5828463880151,627.5828463880151,157.80886428559927,157.80886428559927,23.90023289012408,0.10101820307964364,1,-505.65256103145174,9
627.5828463880151,627.5828463880151,157.80886428559927,157.80886428559927,28.021987700462592,0.10101820307964364,0.25,-479.8004414714826,30
627.5828463880151,627.5828463880151,157.80886428559927,157.80886428559927,28.021987700462592,0.10101820307964364,0.5,-458.82731443040336,30
627.5828463880151,627.5828463880151,157.80886428559927,157.80886428559927,28.021987700462592,0.10101820307964364,0.75,-475.6485416193811,30
627.5828463880151,627.5828463880151,157.80886428559927,157.80886428559927,28.021987700462592,0.10101820307964364,0,-494.8965563002306,30
627.5828463880151,627.5828463880151,157.80886428559927,157.80886428559927,28.021987700462592,0.10101820307964364,1,-515.1080212882634,30
627.5828463880151,627.5828463880151,157.80886428559927,157.80886428559927,28.021987700462592,0.10101820307964364,0.05,-488.9798040689888,30
634.5616121233141,634.5616121233141,149.36553629326667,149.36553629326667,11.797494907627684,0.10102673563321904,0.75,-469.2317550543257,21
634.5616121233141,634.5616121233141,149.36553629326667,149.36553629326667,11.797494907627684,0.10102673563321904,0.25,-496.0873311094504,21
634.5616121233141,634.5616121233141,149.36553629326667,149.36553629326667,11.797494907627684,0.10102673563321904,1,-493.8741893133002,21
634.5616121233141,634.5616121233141,149.36553629326667,149.36553629326667,11.797494907627684,0.10102673563321904,0.05,-536.5242728620495,21
634.5616121233141,634.5616121233141,149.36553629326667,149.36553629326667,11.797494907627684,0.10102673563321904,0,-540.450717832781,21
634.5616121233141,634.5616121233141,149.36553629326667,149.36553629326667,11.797494907627684,0.10102673563321904,0.5,-463.40670163658325,21
634.5616121233141,634.5616121233141,149.36553629326667,149.36553629326667,17.05368423024727,0.10102673563321904,0.25,-505.58741100166213,11
634.5616121233141,634.5616121233141,149.36553629326667,149.36553629326667,17.05368423024727,0.10102673563321904,0.75,-465.3646808861883,11
634.5616121233141,634.5616121233141,149.36553629326667,149.36553629326667,17.05368423024727,0.10102673563321904,0.05,-530.5134675763203,11
634.5616121233141,634.5616121233141,149.36553629326667,149.36553629326667,17.05368423024727,0.10102673563321904,0,-527.1498670209762,11
634.5616121233141,634.5616121233141,149.36553629326667,149.36553629326667,17.05368423024727,0.10102673563321904,1,-482.52965815724264,11
634.5616121233141,634.5616121233141,149.36553629326667,149.36553629326667,17.05368423024727,0.10102673563321904,0.5,-455.82747322433727,11
634.5616121233141,634.5616121233141,149.36553629326667,149.36553629326667,22.197105653489643,0.10102673563321904,0.75,-467.09022438814355,12
634.5616121233141,634.5616121233141,149.36553629326667,149.36553629326667,22.197105653489643,0.10102673563321904,0,-518.6998616975579,12
634.5616121233141,634.5616121233141,149.36553629326667,149.36553629326667,22.197105653489643,0.10102673563321904,0.25,-498.8137654417137,12
634.5616121233141,634.5616121233141,149.36553629326667,149.36553629326667,22.197105653489643,0.10102673563321904,0.05,-515.0276028717046,12
634.5616121233141,634.5616121233141,149.36553629326667,149.36553629326667,22.197105653489643,0.10102673563321904,1,-487.7968756677584,12
634.5616121233141,634.5616121233141,149.36553629326667,149.36553629326667,22.197105653489643,0.10102673563321904,0.5,-464.130531585005,12
762.4586992301578,762.4586992301578,103.69102476148164,103.69102476148164,13.865846153318,0.10095045322700134,0.05,-543.7724256887948,15
762.4586992301578,762.4586992301578,103.69102476148164,103.69102476148164,13.865846153318,0.10095045322700134,0.25,-512.5675164361,15
762.4586992301578,762.4586992301578,103.69102476148164,103.69102476148164,13.865846153318,0.10095045322700134,0.5,-466.6228293296256,15
762.4586992301578,762.4586992301578,103.69102476148164,103.69102476148164,13.865846153318,0.10095045322700134,0.75,-454.105636227939,15
762.4586992301578,762.4586992301578,103.69102476148164,103.69102476148164,13.865846153318,0.10095045322700134,1,-482.33352530697965,15
762.4586992301578,762.4586992301578,103.69102476148164,103.69102476148164,13.865846153318,0.10095045322700134,0,-557.5589744812204,15
78.50413900210289,78.50413900210289,31.795833887502113,31.795833887502113,32.910986708490164,0.10086693627787266,0,-465.77054124051085,28
78.50413900210289,78.50413900210289,31.795833887502113,31.795833887502113,32.910986708490164,0.10086693627787266,0.25,-463.34025394152985,28
78.50413900210289,78.50413900210289,31.795833887502113,31.795833887502113,32.910986708490164,0.10086693627787266,1,-487.1092112032046,28
78.50413900210289,78.50413900210289,31.795833887502113,31.795833887502113,32.910986708490164,0.10086693627787266,0.5,-461.9254619443864,28
78.50413900210289,78.50413900210289,31.795833887502113,31.795833887502113,32.910986708490164,0.10086693627787266,0.05,-468.68584121822477,28
78.50413900210289,78.50413900210289,31.795833887502113,31.795833887502113,32.910986708490164,0.10086693627787266,0.75,-469.5547540497496,28
933.1112643206138,933.1112643206138,182.03201623918147,182.03201623918147,15.456184518072028,0.10095349252996567,0.25,-503.1346199366171,10
933.1112643206138,933.1112643206138,182.03201623918147,182.03201623918147,15.456184518072028,0.10095349252996567,1,-521.4333633469637,10
933.1112643206138,933.1112643206138,182.03201623918147,182.03201623918147,15.456184518072028,0.10095349252996567,0,-550.2579035824879,10
933.1112643206138,933.1112643206138,182.03201623918147,182.03201623918147,15.456184518072028,0.10095349252996567,0.75,-467.77009994167753,10
933.1112643206138,933.1112643206138,182.03201623918147,182.03201623918147,15.456184518072028,0.10095349252996567,0.05,-539.3087727493306,10
933.1112643206138,933.1112643206138,182.03201623918147,182.03201623918147,15.456184518072028,0.10095349252996567,0.5,-460.3101644274482,10
933.1112643206138,933.1112643206138,182.03201623918147,182.03201623918147,19.75360877863453,0.10095349252996567,0.25,-505.02779213554646,3
933.1112643206138,933.1112643206138,182.03201623918147,182.03201623918147,19.75360877863453,0.10095349252996567,0,-523.9283363947657,3
933.1112643206138,933.1112643206138,182.03201623918147,182.03201623918147,19.75360877863453,0.10095349252996567,0.75,-473.5311320760943,3
933.1112643206138,933.1112643206138,182.03201623918147,182.03201623918147,19.75360877863453,0.10095349252996567,0.5,-449.3350396714576,3
933.1112643206138,933.1112643206138,182.03201623918147,182.03201623918147,19.75360877863453,0.10095349252996567,0.05,-521.0944127538487,3
933.1112643206138,933.1112643206138,182.03201623918147,182.03201623918147,19.75360877863453,0.10095349252996567,1,-509.4915170786619,3
933.1112643206138,933.1112643206138,297.99620621909276,297.99620621909276,19.75360877863453,0.10095349252996567,0.25,-493.63679795126717,17
933.1112643206138,933.1112643206138,297.99620621909276,297.99620621909276,19.75360877863453,0.10095349252996567,0.75,-488.43142473440383,17
933.1112643206138,933.1112643206138,297.99620621909276,297.99620621909276,19.75360877863453,0.10095349252996567,0,-505.48710446896985,17
933.1112643206138,933.1112643206138,297.99620621909276,297.99620621909276,19.75360877863453,0.10095349252996567,1,-545.1602865076463,17
933.1112643206138,933.1112643206138,297.99620621909276,297.99620621909276,19.75360877863453,0.10095349252996567,0.5,-459.32127036365256,17
933.1112643206138,933.1112643206138,297.99620621909276,297.99620621909276,19.75360877863453,0.10095349252996567,0.05,-513.8082096260523,17
95.85174792545536,95.85174792545536,51.47124762478267,51.47124762478267,20.116997603202066,0.10102270174373489,0.25,-464.4694159264456,5
95.85174792545536,95.85174792545536,51.47124762478267,51.47124762478267,20.116997603202066,0.10102270174373489,1,-466.85096906392596,5
95.85174792545536,95.85174792545536,51.47124762478267,51.47124762478267,20.116997603202066,0.10102270174373489,0.5,-465.39830513876865,5
95.85174792545536,95.85174792545536,51.47124762478267,51.47124762478267,20.116997603202066,0.10102270174373489,0.75,-480.43218298076835,5
95.85174792545536,95.85174792545536,51.47124762478267,51.47124762478267,20.116997603202066,0.10102270174373489,0,-503.07777010331887,5
95.85174792545536,95.85174792545536,51.47124762478267,51.47124762478267,20.116997603202066,0.10102270174373489,0.05,-498.879716100418,5
967.994984047853,967.994984047853,149.36553629326667,149.36553629326667,11.797494907627684,0.10102673563321904,0,-540.8238910628991,24
967.994984047853,967.994984047853,149.36553629326667,149.36553629326667,11.797494907627684,0.10102673563321904,0.25,-501.23082876679763,24
967.994984047853,967.994984047853,149.36553629326667,149.36553629326667,11.797494907627684,0.10102673563321904,1,-518.7409530240669,24
967.994984047853,967.994984047853,149.36553629326667,149.36553629326667,11.797494907627684,0.10102673563321904,0.5,-465.1559102281929,24
967.994984047853,967.994984047853,149.36553629326667,149.36553629326667,11.797494907627684,0.10102673563321904,0.05,-536.4804825174642,24
967.994984047853,967.994984047853,149.36553629326667,149.36553629326667,11.797494907627684,0.10102673563321904,0.75,-471.15298435602784,24
